gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,in_kzt,in_tx,avg_in_tx,out_deg,out_kzt,out_tx,avg_out_tx,pagerank,betweenness,n_seed_sources,in_concentration,pass_through,truncated_by_depth,is_isolated,component_id,norm_in_deg,norm_out_deg,norm_in_kzt,norm_out_kzt,norm_n_seed_sources,norm_betweenness,eligible_coordinator,score_coordinator,eligible_consolidator,score_consolidator,eligible_distributor,score_distributor,eligible_transit,score_transit,eligible_terminal,score_terminal,best_specialized_role,best_specialized_score,role_runner_up,runner_up_score,score_margin,data_limitation,next_request,priority_role,priority_sources,priority_volume,priority_brokerage,why,rank
100000005314565100,terminal,0.740803660251,0,0.370401830125,"Гипотеза конечного получателя: вход 218,500 KZT, исходящих 0; глубина 3. Полный баланс неизвестен.",3,False,1,218500,3,72833.3333333,0,0,0,,0.000375021517111,0,7,1,0,False,False,0,0.333333333333,0,0.352009150627,0,0.7,0,False,0,False,0,False,0,False,0,True,0.740803660251,terminal,0.740803660251,none,0,0.740803660251,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.14,0.0704018301254,0,"Вклад: роль 0.160, seed 0.140, вход 0.070, посредничество 0.000. Приоритет проверки, не оценка виновности.",385
100000005316708100,peripheral,0.49,6,0.0891764176827,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 2. Не вывод о безвредности.",1,False,1,90000,1,90000,2,257500,4,64375,0.000297690619399,1.18888110832e-06,1,1,2.86111111111,False,False,0,0.333333333333,0.122324159021,0.144992327489,0.110376974446,0.1,0.000889760924236,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.02,0.0289984654979,0.000177952184847,"Вклад: роль 0.040, seed 0.020, вход 0.029, посредничество 0.000. Приоритет проверки, не оценка виновности.",1826
100000005317181100,peripheral,0.49,0,0.228388374228,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 1. Не вывод о безвредности.",3,False,1,141250,1,141250,1,14500,1,14500,0.000322417396546,1.92202445845e-05,7,1,0.102654867257,False,False,0,0.333333333333,0.0611620795107,0.227557402865,0.00621540244452,0.7,0.0143844682752,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.14,0.045511480573,0.00287689365503,"Вклад: роль 0.040, seed 0.140, вход 0.046, посредничество 0.003. Приоритет проверки, не оценка виновности.",963
100000005326681100,peripheral,0.49,15,0.190061823117,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 0. Не вывод о безвредности.",2,False,1,31228,1,31228,0,0,0,,0.000295504199038,0,7,1,0,False,False,0,0.333333333333,0,0.0503091155871,0,0.7,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.14,0.0100618231174,0,"Вклад: роль 0.040, seed 0.140, вход 0.010, посредничество 0.000. Приоритет проверки, не оценка виновности.",1420
100000005328215100,peripheral,0.49,7,0.0686995396494,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 0. Не вывод о безвредности.",2,False,1,27000,1,27000,0,0,0,,0.000298433649324,0,1,1,0,False,False,0,0.333333333333,0,0.0434976982468,0,0.1,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.02,0.00869953964936,0,"Вклад: роль 0.040, seed 0.020, вход 0.009, посредничество 0.000. Приоритет проверки, не оценка виновности.",1948
100000005339662100,peripheral,0.49,15,0.266287073841,"Недостаточно признаков специальной роли: входящих связей 4, исходящих 4. Не вывод о безвредности.",1,False,4,202939,9,22548.7777778,4,295160,15,19677.3333333,0.00165674413269,0.000139624694758,7,0.669412976313,1.45442719241,False,False,0,1,0.244648318043,0.326939977204,0.126519874864,0.7,0.104495391999,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.14,0.0653879954408,0.0208990783998,"Вклад: роль 0.040, seed 0.140, вход 0.065, посредничество 0.021. Приоритет проверки, не оценка виновности.",742
100000005342513100,peripheral,0.49,1,0.135718215467,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 1. Не вывод о безвредности.",3,False,1,235000,2,117500,1,30000,1,30000,0.00108165129967,0,1,1,0.127659574468,False,False,1,0.333333333333,0.0611620795107,0.378591077333,0.0128594533335,0.1,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.02,0.0757182154667,0,"Вклад: роль 0.040, seed 0.020, вход 0.076, посредничество 0.000. Приоритет проверки, не оценка виновности.",1798
100000005357034100,peripheral,0.49,0,0.18314278925,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 0. Не вывод о безвредности.",3,False,1,9754,1,9754,0,0,0,,0.000286118639176,0,7,1,0,False,False,0,0.333333333333,0,0.0157139462481,0,0.7,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.14,0.00314278924962,0,"Вклад: роль 0.040, seed 0.140, вход 0.003, посредничество 0.000. Приоритет проверки, не оценка виновности.",1713
100000005357705100,peripheral,0.49,3,0.208453955652,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 4. Не вывод о безвредности.",3,False,1,52595,1,52595,4,387080,5,77416,0.00029627022022,7.68809783382e-05,7,1,7.35963494629,False,False,0,0.333333333333,0.244648318043,0.0847319051589,0.165921239878,0.7,0.0575378731006,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.14,0.0169463810318,0.0115075746201,"Вклад: роль 0.040, seed 0.140, вход 0.017, посредничество 0.012. Приоритет проверки, не оценка виновности.",1115
100000005360814100,peripheral,0.49,3,0.226397544797,Входящих связей 1; обход обрезан на глубине 4. Исходящие неизвестны: нужен дозапрос. Специальная роль не подтверждена.,4,False,1,144000,3,48000,0,0,0,,0.000433688732564,0,7,1,0,True,False,0,0.333333333333,0,0.231987723983,0,0.7,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,truncated_at_hop_4,Запросить исходящие за границей обхода,0.04,0.14,0.0463975447966,0,"Вклад: роль 0.040, seed 0.140, вход 0.046, посредничество 0.000. Приоритет проверки, не оценка виновности.",981
100000005362848100,peripheral,0.49,7,0.189343949994,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 0. Не вывод о безвредности.",3,False,1,29000,1,29000,0,0,0,,0.00029637417941,0,7,1,0,False,False,0,0.333333333333,0,0.0467197499688,0,0.7,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.14,0.00934394999376,0,"Вклад: роль 0.040, seed 0.140, вход 0.009, посредничество 0.000. Приоритет проверки, не оценка виновности.",1450
100000005363908100,transit,0.709424501287,46,0.226283000858,"Признаки транзита: вход 19,500 KZT; выход/вход 1.00. Это месячная выборка, требует проверки.",1,False,1,19500,1,19500,1,19500,1,19500,0.000338517120624,0,1,1,1,False,False,7,0.333333333333,0.0611620795107,0.0314150042894,0.00835864466677,0.1,0,False,0,False,0,False,0,True,0.709424501287,False,0,transit,0.709424501287,none,0,0.709424501287,partial_bank_month,Сверить полную выписку и более широкий период,0.2,0.02,0.00628300085787,0,"Вклад: роль 0.200, seed 0.020, вход 0.006, посредничество 0.000. Приоритет проверки, не оценка виновности.",983
100000005367180100,peripheral,0.49,3,0.182480979826,Входящих связей 1; обход обрезан на глубине 4. Исходящие неизвестны: нужен дозапрос. Специальная роль не подтверждена.,4,False,1,7700,1,7700,0,0,0,,0.000782804722045,0,7,1,0,True,False,0,0.333333333333,0,0.0124048991296,0,0.7,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,truncated_at_hop_4,Запросить исходящие за границей обхода,0.04,0.14,0.00248097982593,0,"Вклад: роль 0.040, seed 0.140, вход 0.002, посредничество 0.000. Приоритет проверки, не оценка виновности.",1734
100000005367284100,peripheral,0.49,0,0.190167998169,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 2. Не вывод о безвредности.",3,False,1,13700,1,13700,2,48300,5,9660,0.000289143234054,3.84404891691e-05,7,1,3.52554744526,False,False,0,0.333333333333,0.122324159021,0.0220710542956,0.0207037198669,0.7,0.0287689365503,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.14,0.00441421085912,0.00575378731006,"Вклад: роль 0.040, seed 0.140, вход 0.004, посредничество 0.006. Приоритет проверки, не оценка виновности.",1417
100000005367445100,transit,0.702416538791,9,0.381611025861,"Признаки транзита: вход 5,000 KZT; выход/вход 1.00. Это месячная выборка, требует проверки.",3,False,1,5000,1,5000,1,5000,1,5000,0.00184299646057,0,9,1,1,False,False,0,0.333333333333,0.0611620795107,0.00805512930496,0.00214324222225,0.9,0,False,0,False,0,False,0,True,0.702416538791,False,0,transit,0.702416538791,none,0,0.702416538791,partial_bank_month,Сверить полную выписку и более широкий период,0.2,0.18,0.00161102586099,0,"Вклад: роль 0.200, seed 0.180, вход 0.002, посредничество 0.000. Приоритет проверки, не оценка виновности.",327
100000005370558100,peripheral,0.49,0,0.181611025861,Входящих связей 1; обход обрезан на глубине 4. Исходящие неизвестны: нужен дозапрос. Специальная роль не подтверждена.,4,False,1,5000,1,5000,0,0,0,,0.000299299395479,0,7,1,0,True,False,0,0.333333333333,0,0.00805512930496,0,0.7,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,truncated_at_hop_4,Запросить исходящие за границей обхода,0.04,0.14,0.00161102586099,0,"Вклад: роль 0.040, seed 0.140, вход 0.002, посредничество 0.000. Приоритет проверки, не оценка виновности.",1781
100000005370580100,peripheral,0.49,12,0.187757089521,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 0. Не вывод о безвредности. Входящие seed неполны.",0,True,1,24075,1,24075,0,0,0,,0.000345968466485,0,7,1,0,False,False,0,0.333333333333,0,0.0387854476034,0,0.7,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,seed_inflows_incomplete,Запросить полные входящие seed,0.04,0.14,0.00775708952068,0,"Вклад: роль 0.040, seed 0.140, вход 0.008, посредничество 0.000. Приоритет проверки, не оценка виновности.",1500
100000005375968100,peripheral,0.49,0,0.240555087408,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 2. Не вывод о безвредности.",3,False,1,170082,1,170082,2,86000,4,21500,0.000295148306854,3.84404891691e-05,7,1,0.505638456744,False,False,0,0.333333333333,0.122324159021,0.274006500489,0.0368637662227,0.7,0.0287689365503,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.14,0.0548013000979,0.00575378731006,"Вклад: роль 0.040, seed 0.140, вход 0.055, посредничество 0.006. Приоритет проверки, не оценка виновности.",899
100000005382566100,peripheral,0.49,19,0.373588033424,"Недостаточно признаков специальной роли: входящих связей 7, исходящих 1. Не вывод о безвредности. Входящие seed неполны.",0,True,7,393066,11,35733.2727273,1,50000,1,50000,0.00211326205216,4.63663632246e-05,14,0.42232093338,0.127205100416,False,False,0,1,0.0611620795107,0.633239491077,0.0214324222225,1,0.0347006760452,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,seed_inflows_incomplete,Запросить полные входящие seed,0.04,0.2,0.126647898215,0.00694013520904,"Вклад: роль 0.040, seed 0.200, вход 0.127, посредничество 0.007. Приоритет проверки, не оценка виновности.",374
100000005386383100,peripheral,0.49,19,0.196352063459,"Недостаточно признаков специальной роли: входящих связей 2, исходящих 1. Не вывод о безвредности. Входящие seed неполны.",0,True,2,37500,2,18750,1,29000,1,29000,0.000524333275698,2.85232392572e-05,7,0.546666666667,0.773333333333,False,False,0,0.666666666667,0.0611620795107,0.0604134697872,0.012430804889,0.7,0.0213468475073,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,seed_inflows_incomplete,Запросить полные входящие seed,0.04,0.14,0.0120826939574,0.00426936950146,"Вклад: роль 0.040, seed 0.140, вход 0.012, посредничество 0.004. Приоритет проверки, не оценка виновности.",1277
100000005392290100,peripheral,0.49,67,0.04,"Недостаточно признаков специальной роли: входящих связей 0, исходящих 1. Не вывод о безвредности. Входящие seed неполны.",0,True,0,0,0,,1,81465,1,81465,0.000285569294217,0,0,,,False,False,15,0,0.0611620795107,0,0.0349198455271,0,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,seed_inflows_incomplete,Запросить полные входящие seed,0.04,0,0,0,"Вклад: роль 0.040, seed 0.000, вход 0.000, посредничество 0.000. Приоритет проверки, не оценка виновности.",2227
100000005394708100,peripheral,0.49,19,0.0684069931746,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 1. Не вывод о безвредности.",1,False,1,26000,1,26000,1,65000,1,65000,0.000345177224575,1.98146851387e-07,1,1,2.5,False,False,0,0.333333333333,0.0611620795107,0.0418866723858,0.0278621488892,0.1,0.000148293487373,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.02,0.00837733447716,2.96586974745e-05,"Вклад: роль 0.040, seed 0.020, вход 0.008, посредничество 0.000. Приоритет проверки, не оценка виновности.",1973
100000005395727100,peripheral,0.49,15,0.185477487927,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 0. Не вывод о безвредности. Входящие seed неполны.",0,True,1,17000,1,17000,0,0,0,,0.000371206729956,0,7,1,0,False,False,0,0.333333333333,0,0.0273874396369,0,0.7,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,seed_inflows_incomplete,Запросить полные входящие seed,0.04,0.14,0.00547748792737,0,"Вклад: роль 0.040, seed 0.140, вход 0.005, посредничество 0.000. Приоритет проверки, не оценка виновности.",1597
100000005402643100,peripheral,0.49,8,0.101237138402,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 1. Не вывод о безвредности.",2,False,1,127800,1,127800,1,90000,1,90000,0.000297595229287,3.96293702774e-07,1,1,0.704225352113,False,False,0,0.333333333333,0.0611620795107,0.205889105035,0.0385783600005,0.1,0.000296586974745,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.02,0.041177821007,5.93173949491e-05,"Вклад: роль 0.040, seed 0.020, вход 0.041, посредничество 0.000. Приоритет проверки, не оценка виновности.",1814
100000005409156100,terminal,0.767598242371,5,0.383799121185,"Гипотеза конечного получателя: вход 260,080 KZT, исходящих 0; глубина 3. Полный баланс неизвестен.",3,False,2,260080,2,130040,0,0,0,,0.000423931005128,0,7,0.727314672408,0,False,False,0,0.666666666667,0,0.418995605927,0,0.7,0,False,0,False,0,False,0,False,0,True,0.767598242371,terminal,0.767598242371,none,0,0.767598242371,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.14,0.0837991211854,0,"Вклад: роль 0.160, seed 0.140, вход 0.084, посредничество 0.000. Приоритет проверки, не оценка виновности.",314
100000005409680100,peripheral,0.49,18,0.237740616781,"Недостаточно признаков специальной роли: входящих связей 2, исходящих 0. Не вывод о безвредности. Входящие seed неполны.",0,True,2,55060,2,27530,0,0,0,,0.000633528818793,0,9,0.599346167817,0,False,False,0,0.666666666667,0,0.0887030839063,0,0.9,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,seed_inflows_incomplete,Запросить полные входящие seed,0.04,0.18,0.0177406167813,0,"Вклад: роль 0.040, seed 0.180, вход 0.018, посредничество 0.000. Приоритет проверки, не оценка виновности.",913
100000005413948100,peripheral,0.49,9,0.232353475656,"Недостаточно признаков специальной роли: входящих связей 2, исходящих 1. Не вывод о безвредности.",2,False,2,28215,2,14107.5,1,5000,1,5000,0.00185203920703,2.17961536526e-05,9,0.822789296474,0.177210703526,False,False,0,0.666666666667,0.0611620795107,0.0454550946679,0.00214324222225,0.9,0.016312283611,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.18,0.00909101893358,0.0032624567222,"Вклад: роль 0.040, seed 0.180, вход 0.009, посредничество 0.003. Приоритет проверки, не оценка виновности.",943
100000005417257100,peripheral,0.49,19,0.04,"Недостаточно признаков специальной роли: входящих связей 0, исходящих 2. Не вывод о безвредности. Входящие seed неполны.",0,True,0,0,0,,2,106000,2,53000,0.000285569294217,0,0,,,False,False,0,0,0.122324159021,0,0.0454367351117,0,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,seed_inflows_incomplete,Запросить полные входящие seed,0.04,0,0,0,"Вклад: роль 0.040, seed 0.000, вход 0.000, посредничество 0.000. Приоритет проверки, не оценка виновности.",2228
100000005432267100,terminal,0.825544264949,2,0.472772132475,"Гипотеза конечного получателя: вход 350,001 KZT, исходящих 0; глубина 1. Полный баланс неизвестен.",1,False,2,350001,2,175000.5,0,0,0,,0.000342333485851,0,10,0.714283673475,0,False,False,0,0.666666666667,0,0.563860662373,0,1,0,False,0,False,0,False,0,False,0,True,0.825544264949,terminal,0.825544264949,none,0,0.825544264949,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.2,0.112772132475,0,"Вклад: роль 0.160, seed 0.200, вход 0.113, посредничество 0.000. Приоритет проверки, не оценка виновности.",172
100000005454368100,peripheral,0.49,12,0.195659171369,"Недостаточно признаков специальной роли: входящих связей 2, исходящих 0. Не вывод о безвредности. Входящие seed неполны.",0,True,2,48600,2,24300,0,0,0,,0.000394192963208,0,7,0.609053497942,0,False,False,0,0.666666666667,0,0.0782958568442,0,0.7,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,seed_inflows_incomplete,Запросить полные входящие seed,0.04,0.14,0.0156591713688,0,"Вклад: роль 0.040, seed 0.140, вход 0.016, посредничество 0.000. Приоритет проверки, не оценка виновности.",1296
100000005456919100,peripheral,0.49,40,0.214642372397,"Недостаточно признаков специальной роли: входящих связей 2, исходящих 1. Не вывод о безвредности.",1,False,2,479950,10,47995,1,5000,1,5000,0.00137002747804,0,1,0.549953120117,0.0104177518492,False,False,4,0.666666666667,0.0611620795107,0.773211861983,0.00214324222225,0.1,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.02,0.154642372397,0,"Вклад: роль 0.040, seed 0.020, вход 0.155, посредничество 0.000. Приоритет проверки, не оценка виновности.",1056
100000005473151100,peripheral,0.49,7,0.456162426135,"Недостаточно признаков специальной роли: входящих связей 3, исходящих 4. Не вывод о безвредности.",1,False,3,1220000,4,305000,4,225000,6,37500,0.00046826743372,0.000241597625227,9,0.868852459016,0.184426229508,False,False,0,1,0.244648318043,1,0.0964459000012,0.9,0.180812130675,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.18,0.2,0.036162426135,"Вклад: роль 0.040, seed 0.180, вход 0.200, посредничество 0.036. Приоритет проверки, не оценка виновности.",186
100000005474472100,terminal,0.66444103444,22,0.21222051722,"Гипотеза конечного получателя: вход 100,000 KZT, исходящих 0; глубина 2. Полный баланс неизвестен.",2,False,1,100000,1,100000,0,0,0,,0.000544954008686,0,1,1,0,False,False,0,0.333333333333,0,0.161102586099,0,0.1,0,False,0,False,0,False,0,False,0,True,0.66444103444,terminal,0.66444103444,none,0,0.66444103444,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.02,0.0322205172199,0,"Вклад: роль 0.160, seed 0.020, вход 0.032, посредничество 0.000. Приоритет проверки, не оценка виновности.",1072
100000005475379100,peripheral,0.49,11,0.244704744678,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 3. Не вывод о безвредности.",3,False,1,108370,1,108370,3,81000,3,27000,0.00042163877175,6.53884609577e-05,8,1,0.747439328227,False,False,0,0.333333333333,0.183486238532,0.174586872556,0.0347205240004,0.8,0.048936850833,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.16,0.0349173745112,0.0097873701666,"Вклад: роль 0.040, seed 0.160, вход 0.035, посредничество 0.010. Приоритет проверки, не оценка виновности.",866
100000005480435100,peripheral,0,78,0.04,"Недостаточно признаков специальной роли: входящих связей 0, исходящих 0. Не вывод о безвредности. Входящие seed неполны.",0,True,0,0,0,,0,0,0,,0.000285569294217,0,0,,,False,True,25,0,0,0,0,0,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,seed_inflows_incomplete;no_observed_edges,"Запросить полные входящие seed; Уточнить переводы вне периода, банка и порога выборки",0.04,0,0,0,"Вклад: роль 0.040, seed 0.000, вход 0.000, посредничество 0.000. Приоритет проверки, не оценка виновности.",2229
100000005481280100,peripheral,0.49,15,0.197071174976,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 3. Не вывод о безвредности.",2,False,1,32700,1,32700,3,50000,3,16666.6666667,0.00029597250248,4.36601344966e-05,7,1,1.52905198777,False,False,0,0.333333333333,0.183486238532,0.0526805456545,0.0214324222225,0.7,0.0326753292234,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.14,0.0105361091309,0.00653506584469,"Вклад: роль 0.040, seed 0.140, вход 0.011, посредничество 0.007. Приоритет проверки, не оценка виновности.",1267
100000005485830100,peripheral,0.49,43,0.04,"Недостаточно признаков специальной роли: входящих связей 0, исходящих 5. Не вывод о безвредности. Входящие seed неполны.",0,True,0,0,0,,5,275885,9,30653.8888889,0.000285569294217,0,0,,,False,False,6,0,0.305810397554,0,0.118257676097,0,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,seed_inflows_incomplete,Запросить полные входящие seed,0.04,0,0,0,"Вклад: роль 0.040, seed 0.000, вход 0.000, посредничество 0.000. Приоритет проверки, не оценка виновности.",2230
100000005493505100,peripheral,0.49,12,0.25998316478,"Недостаточно признаков специальной роли: входящих связей 3, исходящих 0. Не вывод о безвредности. Входящие seed неполны.",0,True,3,62020,3,20673.3333333,0,0,0,,0.000617420076578,0,11,0.419542083199,0,False,False,0,1,0,0.0999158238988,0,1,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,seed_inflows_incomplete,Запросить полные входящие seed,0.04,0.2,0.0199831647798,0,"Вклад: роль 0.040, seed 0.200, вход 0.020, посредничество 0.000. Приоритет проверки, не оценка виновности.",783
100000005495211100,peripheral,0.49,0,0.184671974997,Входящих связей 1; обход обрезан на глубине 4. Исходящие неизвестны: нужен дозапрос. Специальная роль не подтверждена.,4,False,1,14500,1,14500,0,0,0,,0.000559964483358,0,7,1,0,True,False,0,0.333333333333,0,0.0233598749844,0,0.7,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,truncated_at_hop_4,Запросить исходящие за границей обхода,0.04,0.14,0.00467197499688,0,"Вклад: роль 0.040, seed 0.140, вход 0.005, посредничество 0.000. Приоритет проверки, не оценка виновности.",1635
100000005495722100,peripheral,0,79,0.04,"Недостаточно признаков специальной роли: входящих связей 0, исходящих 0. Не вывод о безвредности. Входящие seed неполны.",0,True,0,0,0,,0,0,0,,0.000285569294217,0,0,,,False,True,26,0,0,0,0,0,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,seed_inflows_incomplete;no_observed_edges,"Запросить полные входящие seed; Уточнить переводы вне периода, банка и порога выборки",0.04,0,0,0,"Вклад: роль 0.040, seed 0.000, вход 0.000, посредничество 0.000. Приоритет проверки, не оценка виновности.",2231
100000005496254100,peripheral,0.49,0,0.184092005687,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 0. Не вывод о безвредности.",1,False,1,12700,1,12700,0,0,0,,0.000287952479992,0,7,1,0,False,False,0,0.333333333333,0,0.0204600284346,0,0.7,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.14,0.00409200568692,0,"Вклад: роль 0.040, seed 0.140, вход 0.004, посредничество 0.000. Приоритет проверки, не оценка виновности.",1655
100000005497148100,peripheral,0.49,5,0.187732924133,Входящих связей 1; обход обрезан на глубине 4. Исходящие неизвестны: нужен дозапрос. Специальная роль не подтверждена.,4,False,1,24000,2,12000,0,0,0,,0.000490013942504,0,7,1,0,True,False,0,0.333333333333,0,0.0386646206638,0,0.7,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,truncated_at_hop_4,Запросить исходящие за границей обхода,0.04,0.14,0.00773292413276,0,"Вклад: роль 0.040, seed 0.140, вход 0.008, посредничество 0.000. Приоритет проверки, не оценка виновности.",1505
100000005498992100,distributor,0.976007744978,8,0.28,"Признаки распределения: 16 получателей, 2,262,868 KZT исходящих. Требует проверки. Входящие seed неполны.",0,True,0,0,0,,16,2262868,19,119098.315789,0.000285569294217,0,0,,,False,False,0,0,0.978593272171,0,0.969974848195,0,0,False,0,False,0,True,0.976007744978,False,0,False,0,distributor,0.976007744978,none,0,0.976007744978,seed_inflows_incomplete,Запросить полные входящие seed,0.28,0,0,0,"Вклад: роль 0.280, seed 0.000, вход 0.000, посредничество 0.000. Приоритет проверки, не оценка виновности.",709
100000005505655100,peripheral,0.49,24,0.230931836215,"Недостаточно признаков специальной роли: входящих связей 2, исходящих 1. Не вывод о безвредности.",1,False,2,33070,2,16535,1,20000,1,20000,0.000321508021126,0.000269083424184,7,0.604777744179,0.604777744179,False,False,0,0.666666666667,0.0611620795107,0.053276625223,0.008572968889,0.7,0.201382555852,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.14,0.0106553250446,0.0402765111704,"Вклад: роль 0.040, seed 0.140, вход 0.011, посредничество 0.040. Приоритет проверки, не оценка виновности.",950
100000005507142100,peripheral,0.49,35,0.077114613824,"Недостаточно признаков специальной роли: входящих связей 3, исходящих 3. Не вывод о безвредности.",2,False,3,51000,3,17000,3,100000,4,25000,0.000558950097758,4.5573775819e-06,1,0.450980392157,1.96078431373,False,False,0,1,0.183486238532,0.0821623189106,0.042864844445,0.1,0.00341075020957,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.02,0.0164324637821,0.000682150041914,"Вклад: роль 0.040, seed 0.020, вход 0.016, посредничество 0.001. Приоритет проверки, не оценка виновности.",1842
100000005514161100,consolidator,0.792652552927,6,0.675415750923,Признаки консолидации: 4 плательщиков; далее 12% наблюдаемого входа. Требует проверки.,1,False,4,401500,7,57357.1428571,1,50000,1,50000,0.0008061423847,4.0421957683e-05,9,0.566625155666,0.124533001245,False,False,0,1,0.0611620795107,0.646826883189,0.0214324222225,0.9,0.030251871424,False,0,True,0.792652552927,False,0,False,0,False,0,consolidator,0.792652552927,none,0,0.792652552927,partial_bank_month,Сверить полную выписку и более широкий период,0.36,0.18,0.129365376638,0.00605037428481,"Вклад: роль 0.360, seed 0.180, вход 0.129, посредничество 0.006. Приоритет проверки, не оценка виновности.",75
100000005519347100,peripheral,0.49,4,0.243780581435,"Недостаточно признаков специальной роли: входящих связей 2, исходящих 1. Не вывод о безвредности. Входящие seed неполны.",0,True,2,73100,2,36550,1,99000,1,99000,0.000556720001297,1.51912586063e-06,9,0.6853625171,1.35430916553,False,False,0,0.666666666667,0.0611620795107,0.117765990439,0.0424361960005,0.9,0.00113691673652,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,seed_inflows_incomplete,Запросить полные входящие seed,0.04,0.18,0.0235531980877,0.000227383347305,"Вклад: роль 0.040, seed 0.180, вход 0.024, посредничество 0.000. Приоритет проверки, не оценка виновности.",878
